pos,artist_name,track_uri,artist_uri,track_name,album_uri,duration_ms,album_name,Genre,releaseYear
80,De La Ghetto,spotify:track:6ark2APuF9L2yF5vwzHeEs,spotify:artist:3EiLUeyEcA6fbRPSHkG5kb,Sincero Amor Remix (feat. Arcangel),spotify:album:0l4i0Un5UQS3gFjmRC4pQQ,261062,Geezy Boyz The Album,"reggaeton, trap latino, urbano latino",2013.0
44,Elvis Presley,spotify:track:0OYENkJNmH4KUgilwyr51Q,spotify:artist:43ZHCT0cAZBISjO8DG9PnE,Love Me Tender,spotify:album:6yUXwdG3YjFAjbL1f6GnAe,159373,Graceland Classics,"rockabilly, rock and roll",
182,Yonder Mountain String Band,spotify:track:1vNauOkPaOu2PBXs9qCmg6,spotify:artist:1ReHC2jB2DGoPbMYhzuFuO,Head of That Woman,spotify:album:1iCzs34DDsNtFkojPmmqxp,137920,"Mountain Tracks, Vol. 5","newgrass, bluegrass, americana",2008.0
47,The Go-Go's,spotify:track:4y8RO3ws5u1eEdqHM1z5QP,spotify:artist:2mG8HHQ9S9kcbjcrb5N1FE,Turn To You,spotify:album:4qknJSerRPkmd9HdzobRJi,231693,Talk Show,new wave,
22,Various Artists,spotify:track:5XyBqZOexxZkvAZOkBNKOc,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Sidra's Theme,spotify:album:52bL2YLgLbp3uLxiVHDP78,155733,The Sound of Sidra,champeta,2010.0
198,Joe Nichols,spotify:track:2GlEq4Qxk3DuFijaccxJau,spotify:artist:4aJTB79uwT4sP0Nb8QGWHc,Breathless,spotify:album:7h9Y1JOLH3VJyeDfwbbKqQ,237066,Never Gets Old,"country, acoustic country",2017.0
101,Metallica,spotify:track:38uuYx5cBtXFquYzqppEcH,spotify:artist:2ye2Wgw4gimLv2eAKyk1NB,Wherever I May Roam - Live,spotify:album:5NWCBEEdWtLK6G5aO2bIuo,378280,Metallica Through The Never,"metal, thrash metal, rock, heavy metal, hard rock",2013.0
47,The Wailers,spotify:track:52CNMcqOAfuR5pv67c5ukt,spotify:artist:6uSKeCyQEhvPC2NODgiqFE,All In Love (One Love Mix),spotify:album:0wf1XRH0oQ5R0HDVPvlYiq,420800,Bob Marley - Behind The Legend - The Complete Collection,"reggae, roots reggae, ska, rocksteady",2010.0
48,Andrew Bird,spotify:track:2Zm3Si4Rib3Zz03oC5ccKE,spotify:artist:4uSftVc3FPWe6RJuMZNEe9,Don't Be Scared,spotify:album:0f5OVYWoq5Rts3V1EnJ5Fa,201218,"Things Are Really Great Here, Sort Of...","chamber pop, baroque pop, indie folk",2014.0
90,The Who,spotify:track:5wEhCUKpv014A4bEIQ63Pe,spotify:artist:67ea9eGLXYMsO2eYQRui3w,Water - The Young Vic Theatre Live Version,spotify:album:53PBYiedQrASAs5sy63JqT,385600,Who's Next,"classic rock, rock",1971.0
97,Old & In The Way,spotify:track:3HXhefMD62TyNpjc4dqiYe,spotify:artist:45vs9Drn5QbWAQ4Kff6ofh,Catfish John,spotify:album:1K4nQZB9nswB1vUy5efYP2,246933,The Complete Boarding House Shows,"bluegrass, newgrass, americana",2013.0
112,Wax Motif,spotify:track:34eUiLIgkiwaLJtXOdaRVj,spotify:artist:7zm3aSdmGiOkTt0aZFSO8R,Krush Groove,spotify:album:0E3Ggu1G6IfZtVlWZPhpWp,262066,True Joy EP,"bass house, g-house, tech house, bassline",2015.0
89,Chris Tomlin,spotify:track:3SpEJEJtn8EE0EzGY6xDdD,spotify:artist:6pRi6EIPXz4QJEOEsBaA0m,Lay Me Down,spotify:album:3tSSB1DofuOXRnNXPDjwiW,285115,Burning Lights,"christian, worship, ccm, pop worship, christian country",2013.0
153,Linkin Park,spotify:track:5uuXtfqM7Wp3idCxyHeOll,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,With You,spotify:album:6hPkbAV3ZXpGZBGUvL6jVM,203266,Hybrid Theory,"nu metal, rap metal, rock, alternative metal",2000.0
18,Iron & Wine,spotify:track:28mA7CHtTktmimLPf9lPef,spotify:artist:4M5nCE77Qaxayuhp3fVn4V,Joy,spotify:album:3oPGyYlIVrG66eLKD93BN4,150640,Ghost On Ghost,"indie folk, chamber pop, folk",2013.0
69,Cypress Hill,spotify:track:48ijet5VdecFZLyizGF9NH,spotify:artist:4P0dddbxPil35MNN9G2MEX,Get It Anyway,spotify:album:426j4dLXzZygBoi0rAzE0a,260013,Rise Up,"west coast hip hop, rap rock, hip hop",2010.0
157,Jake Owen,spotify:track:5bQ8psGbXl0heZAiwG9jW6,spotify:artist:1n2pb9Tsfe4SwAjmUac6YT,Startin' With Me,spotify:album:6NqVZuFGxaUOCWdoUDwCI8,236026,Startin' With Me,"country, acoustic country",2006.0
20,The Cure,spotify:track:1Rhm6GwW6nfGFql1gwt7cj,spotify:artist:7bu3H8JO7d0UbMoVzbo70s,Last Dance - Remastered,spotify:album:0H6TddUF2M63ZSHGvhk5yy,283880,Disintegration,"new wave, post-punk, darkwave",1989.0
39,Sam Feldt,spotify:track:4dykVBVm2xN58W0syRSNpD,spotify:artist:20gsENnposVs2I4rQ5kvrf,Runaways - eSquire Remix [Edit],spotify:album:1MlQFzzPP7KNckFhkRTX1r,212682,Runaways,tropical house,2016.0
23,Lil Jon,spotify:track:0QJzHGMDTNBmI9VfuqZbQK,spotify:artist:7sfl4Xt5KmfyDs2T3SVSMK,Give It All U Got,spotify:album:4VpTi5TXchbmqRSeuUgEVw,218400,Give It All U Got,crunk,
111,Banda Los Recoditos,spotify:track:0LCMFLgIISg4Mab1YL5shU,spotify:artist:4bPiOPI4V99cepEftvBYak,Pistearé,spotify:album:3LLGf8yNKPKud3ErCdOkAu,144613,Me Está Gustando,"banda, norteño, corrido, música mexicana",2015.0
70,The City of Prague Philharmonic Orchestra,spotify:track:5IbVdypgAG62jJOsUw5UOO,spotify:artist:2oQJQUIpJFFnfKvHJA0xBu,"The End / Play-Off Music (From ""Lawrence of Arabia"")",spotify:album:0EMxu4bVKarwlfqfeFiAJ5,241426,Lawrence Of Arabia,"orchestra, classical",
87,Los Tucanes De Tijuana,spotify:track:3nrpqXRYFzxfLnt8jVtDnu,spotify:artist:014WIDx7H4BRCHB1faiisK,El Paisano,spotify:album:0ODPZtk1vwUOuObmGNmobH,201613,Propiedad Privada,"corrido, norteño, cumbia norteña, música mexicana, banda",2017.0
41,GRiZ,spotify:track:4kPL5xRiFOt3YkYNUl69Wn,spotify:artist:25oLRSUjJk4YHNUsQXk7Ut,Crime in the City,spotify:album:3E4jhNqpFdQRfNR7ja17OL,337600,Rebel Era,"dubstep, edm",2013.0
50,Gang Starr,spotify:track:3lGBvPUgO7MJltUnBlOpe9,spotify:artist:5cMgGlA1xGyeAB2ctYlRdZ,Mass Appeal,spotify:album:67kl5m0df6Bn0aSe3g5Ea7,221026,Hard To Earn,"east coast hip hop, hip hop, boom bap",1994.0
62,John Mayer,spotify:track:0wyaCyHxJQ0qPUC5FjwIzi,spotify:artist:0hEurMDQu99nJRq8pTxO14,"Route 66 - From ""Cars""/Soundtrack Version",spotify:album:6277SKw4BGB0ZOifczDleI,204666,Cars,singer-songwriter,2006.0
125,Red Hot Chili Peppers,spotify:track:1f2V8U1BiWaC9aJWmpOARe,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,By The Way,spotify:album:6deiaArbeoqp1xPEGdEKp1,216933,By The Way,"funk rock, alternative rock, rock",2002.0
131,Oasis,spotify:track:1QD9dSncDR1Re3TiYbIKgs,spotify:artist:2DaxqgrOhkeH0fpeiQq2f4,Acquiesce - Live at Earls Court,spotify:album:1VW1MFNstaJuygaoTPkdCk,234440,(What's The Story) Morning Glory? [Remastered],"britpop, madchester",1995.0
11,Toadies,spotify:track:5Ol28rB5NfV9mgd55Qo788,spotify:artist:2QMMktUMtwMSwUZATX1cRO,Rattler's Revival,spotify:album:7g8oCxBvNkTDmQjTLmIL7O,253600,Heretics,"grunge, alternative rock",
31,Deerhunter,spotify:track:4c5Q96kBFNMz1mExQHDO6J,spotify:artist:38zTZcuN7nFvVJ6auhc6V3,Take Care,spotify:album:0y5XgOUEiJSSIMxC4ALRAC,252090,Fading Frontier,"shoegaze, dream pop, noise rock",2015.0
138,Ramsey Lewis,spotify:track:2WAGEminAj8JVeBfrUUk6b,spotify:artist:7Kfrmups2Z3ncDQmNS5jRc,Mother Nature's Son,spotify:album:2igwXQzQjvRkRnQiHj3GWs,294200,Mother Nature's Son,"jazz funk, smooth jazz, northern soul, soul jazz, jazz",
70,The Band,spotify:track:3GXRCAHTKrxQyQ1IXnDIzH,spotify:artist:4vpDg7Y7fU982Ds30zawDA,King Harvest (Has Surely Come)(Alternate Performance),spotify:album:0nPrnmv6maJLLaPpy1cWGB,268826,The Band,"folk rock, roots rock, southern rock, americana",1969.0
104,Rick Ross,spotify:track:4Ffwk5Tf8gUTlUeIfFQLhI,spotify:artist:1sBkRIssrMs1AbVkOJbc7a,Ashamed,spotify:album:1YSb516nyR6ALY2ji1eCAV,256573,"God Forgives, I Don't",southern hip hop,2012.0
89,EXO,spotify:track:5vaor8pp494Z8AZtIpmpda,spotify:artist:3cjEqqelV9zb4BYE3qDQ4O,EL DORADO,spotify:album:783a1YbiWvZkD6UVFn9mtH,239597,The 2nd Album ‘EXODUS’,k-pop,2015.0
34,Chief Keef,spotify:track:0I97L7RZDEvb584RMsnnrG,spotify:artist:15iVAtD3s3FsQR4w1v6M0P,Call'n,spotify:album:6EaAbqTwbmeqXxzXj32XeF,183743,The W,drill,
165,De La Ghetto,spotify:track:4wBxpnv687bVyRGfSMHo6Y,spotify:artist:3EiLUeyEcA6fbRPSHkG5kb,Subelo,spotify:album:0l4i0Un5UQS3gFjmRC4pQQ,194571,Geezy Boyz The Album,"reggaeton, trap latino, urbano latino",2013.0
19,Sufjan Stevens,spotify:track:0DDRP0jXsNBUQD43hLppOt,spotify:artist:4MXUO7sVCaFgFjoTI5ox5c,"Holy Holy, etc.",spotify:album:6ZCbYO3B5eslkY3zHdss4A,41093,Songs For Christmas,"chamber pop, baroque pop",2006.0
37,Queen,spotify:track:6xdLJrVj4vIXwhuG8TMopk,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,Crazy Little Thing Called Love - Remastered 2011,spotify:album:58alCatewkjNm9IM1Ucj67,163373,The Game,"classic rock, rock, glam rock",1980.0
40,The Roots,spotify:track:2SxGqK6czA9NGGYLOu2Ibf,spotify:artist:78xUyw6FkVZrRAtziFdtdu,How I Got Over,spotify:album:4kQoUjU1uRgZDHYjdDl5mz,213773,How I Got Over,"east coast hip hop, hip hop, jazz rap",2010.0
2,Ariana Grande,spotify:track:0zrQwV4XbcwZ2bS9r7F944,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,Winter Things,spotify:album:2A1KyqHu1DmLtjXpIMNoQq,158720,Christmas & Chill,pop,2016.0
28,Hillsong United,spotify:track:7iyrwfi8EDNv3IiuI2m6YY,spotify:artist:74cb3MG0x0BOnYNW1uXYnM,Empires,spotify:album:4twr7zT1cX9NP5mk11FKDD,494453,Empires,"worship, christian, ccm, gospel",2015.0
3,Bassnectar,spotify:track:6B7vHeNwxy8inxITTsHcB6,spotify:artist:1JPy5PsJtkhftfdr6saN2i,Color Storm,spotify:album:0aq302XhbSNzsKGwTOhMQM,465882,Divergent Spectrum Remix EP,"dubstep, bass music, dub",2012.0
54,Wu-Tang Clan,spotify:track:0U2eMXCBmmwOWxewY2mJxT,spotify:artist:34EP7KEpOjXcM2TCat1ISk,"Careful (Click, Click)",spotify:album:1UbdfaZB1Q2weO846L8yov,262293,The W,"east coast hip hop, hip hop, gangster rap, hardcore hip hop",
86,Roosevelt,spotify:track:2t8WVLqX3ZdhJxgLqWivCT,spotify:artist:4AQrqVz6BYwy29iMxcGtx7,Fever - Justus Köhncke Remix,spotify:album:7yAGCFDV46BRRbGvyxUMvR,463690,Remixed 2,"nu disco, indietronica",
158,James Taylor,spotify:track:7derjt0Op5gPHNn41yKisa,spotify:artist:0vn7UBvSQECKJm2817Yf1P,Stretch Of The Highway,spotify:album:7nNmJTgCFOJtTlhSRZXcPQ,332226,Before This World,"folk rock, soft rock, singer-songwriter",2015.0
42,Stephen Witt,spotify:track:3VAFKCHT47wvGMbwbkJxUt,spotify:artist:3G14FwuoYRc81zwkSFQqkg,Enter (My Rest),spotify:album:2F04UrZ9eF6CHdYdpbSEFS,285467,Skylight,worship,2016.0
46,Part Time,spotify:track:215i44jCgFpqXNYh58cXUq,spotify:artist:5M0HAqHXyOh3q7WQnvce8o,She’s Playing With Your Mind,spotify:album:40FoS0PTwpc9NnMOhiIgcy,221452,What Would You Say?,dream pop,2011.0
144,Warren Zevon,spotify:track:6VA7Sf8f4uOJeye5y5DKVO,spotify:artist:3mY9Ii0cL5SQxpOTAm8SHx,Steady Rain,spotify:album:6oZWxcWlTvi3Y8IYpc8sXg,259853,Preludes,singer-songwriter,
98,Jay Chou,spotify:track:65WZxahr8NH0jNNIuVRmxz,spotify:artist:2elBjNSdBE2Y3f0j1mjrql,半獸人,spotify:album:0FJMLVgMVrMRzuYHBEqDC7,245400,八度空間,"mandopop, c-pop, taiwanese pop, gufeng, cantopop",2002.0
77,Switchfoot,spotify:track:3bEhGT7Ln2KRzgJN61DkyP,spotify:artist:6S58b0fr8TkWrEHOH4tRVu,Awakening,spotify:album:6sN1Ti5TdXBPod6uaj0NZk,248693,Oh! Gravity.,"christian rock, christian alternative rock, ccm, christian",2006.0
94,Toro y Moi,spotify:track:0jBPITJzJTW4rFQqyyEnpA,spotify:artist:6O4EGCCb6DoIiR6B1QCQgp,What You Want,spotify:album:5IFt4HfQU8t336zryKaAyr,206753,What For?,"chillwave, indietronica",2015.0
81,Above & Beyond,spotify:track:1efuGUT8lrG1F8D8pl1t57,spotify:artist:10gzBoINW3cLJfZUka8Zoe,Sun & Moon - Club Mix,spotify:album:0nmw9MW4aPXXTakGESHocU,467533,Sun & Moon (Part 1),"trance, progressive trance, progressive house",2011.0
138,M83,spotify:track:4AcFBl77YNpOfjQdC3kPO3,spotify:artist:63MQldklfxkjYDoUE4Tppz,Go! (feat. Mai Lan) - KC Lights Remix,spotify:album:3B77WGPs5uQ8Zqe5Z5DECb,319610,Go! (feat. Mai Lan),indietronica,
23,Banda El Recodo,spotify:track:0usUr0yNbftsxWagzspCsy,spotify:artist:6AcOTCYBMvjKYy4zms0kaC,Vida Parrandera,spotify:album:5lR097ub6SOPcFOzUzE8nq,178253,De Parranda Con La Banda,"banda, norteño, música mexicana, grupera, corrido",1997.0
90,Pretty Lights,spotify:track:3B7xeHyUY0ClCKAmeKNH1E,spotify:artist:4iVhFmG8YCCEHANGeUUS9q,Still Night,spotify:album:3lawFLkGWS6AfkpRcbc7oI,331318,Glowing In The Darkest Night,"glitch, nu jazz",2010.0
83,And So I Watch You from Afar,spotify:track:5LDYpSrQlj13lherdsNw6L,spotify:artist:7qKMNwlACMZOUdMG3acwst,The Stay Golden,spotify:album:0Gsm99gxGRwEoEfdzZTDfq,205066,All Hail Bright Futures (Bonus Track Version),"post-rock, math rock",2013.0
100,Iyanya,spotify:track:66iEBSF8EBOEnm9xwAP3Qe,spotify:artist:3ZUn6LYxdmmPYQqBhFWI3h,Hold On,spotify:album:0ZssUq6LhvNoiNGKtSfxF8,189501,Signature - EP,"afrobeats, azonto, afrobeat, afropop, hiplife, bongo flava",2017.0
42,Tyler Ward,spotify:track:7z00TIvKCiZaAo3mxzV88n,spotify:artist:5Hc9oDGvStNGmnj44m8sHg,Skyscraper - acoustic,spotify:album:1iNOQjv4246UhEDWgnsfW7,208014,What They Wrote,acoustic pop,2012.0
2,John Legend,spotify:track:31kES0XTKuoh7T0FJ11TJw,spotify:artist:5y2Xq6xcjJb2jVM54GHK3t,We Loved It,spotify:album:1rPBcCACCx9lxTib5s2Mqc,242773,Love In The Future,"soft pop, neo soul",2012.0
23,Train,spotify:track:70e1afOmD4Sc9JydSDioGo,spotify:artist:3FUY2gzHeIiaesXtOAdB7A,Lincoln Avenue,spotify:album:3gQ2rh7TxfCgpfj40Eo8D1,216733,My Private Nation,soft pop,2003.0
59,This Wild Life,spotify:track:1OWqLKfFmy501yoHdWlzjW,spotify:artist:3eoazmwspxeKFenMP1PQva,Waste of Time,spotify:album:0B7MrduhjgCx3l8bAKgWFY,189179,Heart Flip,"acoustic pop, pop punk",2012.0
67,Los Tucanes De Tijuana,spotify:track:3409ezUjXl3lyv6mbaImPx,spotify:artist:014WIDx7H4BRCHB1faiisK,Ya No Existes,spotify:album:4AkFnDWawZtABgrZqxjQ3j,207213,Perdóname Mi Amor,"corrido, norteño, cumbia norteña, música mexicana, banda",2014.0
26,Perturbator,spotify:track:3JQH2F3gBA93cLz9glyZHt,spotify:artist:244uLu9lkdw39BJwlul3k8,Fantasy (feat. Dream Koala),spotify:album:0GzrOGG0vhAarA7XOYIBKk,384014,Nocturne City,"synthwave, darkwave, vaporwave",
12,The Beatles,spotify:track:5xYC2ZJJ9TMJL8BOl85O2R,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,Hey Bulldog - Remastered,spotify:album:1gKZ5A1ndFqbcrWtW85cCy,191306,Yellow Submarine,"classic rock, psychedelic rock",1969.0
18,Jason Mraz,spotify:track:6gOxKOdSzyGiH2kvyppJ9i,spotify:artist:4phGZZrJZRo4ElhRtViYdl,Running,spotify:album:1xT5AJ90okXtEV70jLkXNY,399093,Jason Mraz Live & Acoustic 2001,"soft pop, acoustic pop",2008.0
14,Three 6 Mafia,spotify:track:6oYZTyfVz6yIRU6ojL7DMV,spotify:artist:26s8LSolLfCIY88ysQbIuT,I Got - Explicit Album Version,spotify:album:17shB6F2ZVvZA3A2ZjgZtZ,227213,Last 2 Walk,"memphis rap, southern hip hop, crunk, horrorcore, gangster rap",2008.0
104,Trey Songz,spotify:track:5C3zoWZGYbKbwNSWWgdIo8,spotify:artist:2iojnBLj0qIMiKPvVhLnsH,Role Play,spotify:album:6vnUL0NxqV1JrBvYW1M2wn,239293,Trey Day,r&b,2007.0
172,Borgore,spotify:track:616gOf6tlTUHHM4bQ3hqKa,spotify:artist:7u160I5qtBYZTQMLEIJmyz,Help,spotify:album:064OFemIzTEbUVdzoy7BnU,166290,Help,"dubstep, dub, riddim",2017.0
65,Chief Keef,spotify:track:3vEJvCITWuMvK52EH2yrIR,spotify:artist:15iVAtD3s3FsQR4w1v6M0P,Bitch Stop Calling,spotify:album:5LIGdUGlFzm5GfE5UhEwwp,184480,The Leek (Vol. 3),drill,2015.0
133,Passion,spotify:track:3exoPpEA6dsPy7EL9ogyvZ,spotify:artist:6piIAIurGAryW5h1rqQC16,Amazing Grace (My Chains Are Gone) - Live,spotify:album:03DfS2VzqyO1I8aCuZAH31,441680,Passion: The Essential Collection,"worship, christian, ccm",2014.0
54,T.I.,spotify:track:6dFzUS8RQsyE9oUGQfSCPr,spotify:artist:4OBJLual30L7gRl5UkeRcT,Jet Fuel,spotify:album:5S39sWIHkhd8jxdUelQxXF,290640,Paperwork,southern hip hop,2014.0
115,Merle Haggard,spotify:track:7GwnjMIdDZzA1xndx9RRT9,spotify:artist:2ptmyXoL7poH6Zq62h1QT9,Ramblin' Fever,spotify:album:4gny1TLw5OtuAceGWhQIHX,191466,Ramblin' Fever,"country, traditional country, honky tonk",1977.0
104,Electric Light Orchestra,spotify:track:3ouTyJE4xpvB9pyZaFtu5K,spotify:artist:7jefIIksOi1EazgRTfW2Pk,Another Heart Breaks,spotify:album:4k1GJg2poyo6hwWLqJn9C2,228000,Time,"symphonic rock, art rock",1981.0
43,José Feliciano,spotify:track:29a4IQiYGl1SXQgGnJo65E,spotify:artist:7K78lVZ8XzkjfRSI7570FF,Mienteme,spotify:album:5ghThlJjN94mCltLuCk0dQ,164133,Serie Platino,"christmas, bolero",1991.0
9,Hans Zimmer,spotify:track:0meCWpmI78PYTSrweR3VHf,spotify:artist:0YC192cP3KPCRWx8zr8MfZ,Did You Kill My Wife?,spotify:album:0aRYmxp2uuzdcnd6KIoyJn,162626,Sherlock Holmes: A Game of Shadows,soundtrack,2011.0
66,Astrid S,spotify:track:6GBjWMGIzmr4UrMWxdax9f,spotify:artist:3AVfmawzu83sp94QW7CEGm,2AM - Dandy Lion Remix,spotify:album:4e9bmpAF2A8gvImxaTUXil,212210,2AM,norwegian pop,2015.0
14,Marc Anthony,spotify:track:1gSiP9COBhhmwL4NezlhFT,spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,Te Lo Pido Por Favor,spotify:album:5SGUCNeCuGHbR73Iyh2F7g,207266,Iconos,"salsa, salsa romantica, merengue, bachata, latin, latin pop",2010.0
119,The Growlers,spotify:track:7qHBtTdpBLRUQGQxshfRd2,spotify:artist:2RhgnQNC74QoBlaUvT4MEe,Big Toe,spotify:album:0b7iiX6rAdsggW5ERuLWB7,151719,Chinese Fountain,surf rock,2014.0
33,The Lacs,spotify:track:4weRdciyTNXAnZGIxQI6bS,spotify:artist:23OFz99wX0NDBBwrxthLWU,Black Moon,spotify:album:1zRAvLiEOMtByUj0IcdulE,199400,Nothing in Particular,"country hip hop, country",2014.0
62,David Bowie,spotify:track:5X20Xf7ViUNe20ZevgfHGF,spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy,"Memory Of A Free Festival - Part 2, 2015 Remastered Version",spotify:album:6m9cpSfRCYltkhxl23wq0j,214906,Five Years (1969 - 1973),"glam rock, art rock",2015.0
10,PARTYNEXTDOOR,spotify:track:05GvhIvS56t5EBoG8YtyCK,spotify:artist:2HPaUgqeutzr3jx5a9WyDV,Don't Know How,spotify:album:2FXGUAESmG5l9YPrzWPvHI,174049,PARTYNEXTDOOR 3 (P3),r&b,2016.0
32,Jay Park,spotify:track:212belGQthhU26pCOF3EhQ,spotify:artist:4XDi67ZENZcbfKnvMnTYsI,좋아 Joah (Remastered),spotify:album:4zwqTJXs6akV013Krun4Jd,230085,Evolution,"k-rap, k-pop",2014.0
25,Jaeger,spotify:track:67jlkKplNg0drMcQRXFPIv,spotify:artist:77PxY9mItIkmEo8D2fbfco,Betrayed,spotify:album:619g0xmgl4ZllHZuTjkXk1,214947,Betrayed,edm trap,2017.0
11,Hillsong Worship,spotify:track:3SqBEwzsDiNQce1H2FfYsC,spotify:artist:3SgHzT552wy2W8pNLaLk24,Let Us Adore - Live,spotify:album:3QYrdktATrgtKqA3cuMbvD,286480,Ultimate Worship 2,"worship, christian, ccm, gospel",2008.0
73,2Pac,spotify:track:0wpwIRUgSkhROOhJB9cAED,spotify:artist:1ZwdS5xdxEREPySFridCfh,Playa Cardz Right (Female),spotify:album:5eVcXpQNaB4ILrocqaUdmT,273320,Pac's Life,"gangster rap, west coast hip hop, g-funk, hip hop",2006.0
99,Brandy,spotify:track:5ZCv9I8mgChcYkSrLuLSTc,spotify:artist:05oH07COxkXKIMt6mIPRee,Almost Doesn't Count,spotify:album:1Co6e9ag1gRKcWdG7xKcCi,218466,Never Say Never,r&b,1998.0
7,Kool John,spotify:track:7CzQsUQjMt6Ux721Q1Q54p,spotify:artist:7zmuMr74dNGqjq74uibncO,Who Dat,spotify:album:3utWbzZz4YqSW0HGLqyovN,237213,Moovie!,hyphy,2015.0
90,Benny Benassi,spotify:track:4bldOa7ht1aevSbBb5C458,spotify:artist:4Ws2otunReOa6BbwxxpCt6,Satisfaction - Greece Dub,spotify:album:2hL0X4KM3ph9UhI7yKHZHl,400973,Satisfaction,electro house,2003.0
82,The Last Shadow Puppets,spotify:track:7Kk9Cgqf5dEDOP4ONqt3Ba,spotify:artist:2Z7UcsdweVlRbAk5wH5fsf,Everything You've Come To Expect,spotify:album:0vMqm7WSIXBWsiYrulKiCc,193866,Everything You've Come To Expect,baroque pop,2016.0
16,Pink Floyd,spotify:track:75CHzDBaTivn5TWvDbH8zI,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,On The Run,spotify:album:3cMpdE2Z4lKfVXJShcvBMW,215000,The Dark Side Of The Moon,"progressive rock, psychedelic rock, classic rock, symphonic rock, art rock, rock",1973.0
189,Too $hort,spotify:track:2fKTKegKJiXkwDDz93gAow,spotify:artist:4sb7rZNN93BSS6Gqgepo4v,It's Time To Go - Main Version - Explicit,spotify:album:5GiqXho2S6vfntgRwSdhYp,213280,Blow The Whistle,"hyphy, west coast hip hop, g-funk, gangster rap",2006.0
31,La Sonora Dinamita,spotify:track:2BcHrPSAGvXPsYMumLmsT5,spotify:artist:13or1Wf6ipcvSIiurZATvw,Feliciana,spotify:album:4kFvTEa5vj0zdE9CKIlfk5,196929,50 Aniversario - La Sonora Dinamita,"cumbia, cumbia sonidera, música tropical, salsa",1978.0
8,Excision,spotify:track:56uA6nnNly4vQjpJP9v9ip,spotify:artist:5FKchcZpQOkqFvXBj1aCvb,Night Shine,spotify:album:0OquZOc2rkfMnHfRwQeTZn,260472,Codename X,"dubstep, riddim, deathstep, edm, dub, melodic bass, bass music",2015.0
5,John Williams,spotify:track:717XC5okeGGuLAXCzcWZLS,spotify:artist:3dRfiJ2650SZu6GbydcHNb,Knockturn Alley,spotify:album:5nzzU118YRlXdhjRMb3fq0,107960,Harry Potter and The Chamber of Secrets/ Original Motion Picture Soundtrack,soundtrack,2002.0
77,Robert Earl Keen,spotify:track:3SrAnI815EIpakWmwGGzIe,spotify:artist:1jjpkAHC8bd9fRFfgKyYLP,Fourth of July,spotify:album:1fVXmW4719Strh7vTzxm1S,240266,Picnic,"texas country, red dirt, alt country, americana",1997.0
47,Wisin & Yandel,spotify:track:2ZHfq2fapgH4mtLHcm5CvY,spotify:artist:1wZtkThiXbVNtj6hee6dz9,Como Tu No Hay Nadie,spotify:album:1wqojXZPs45MXFSPlqcVkh,196426,"Wisin Vs Yandel ""Los Extraterrestres""","reggaeton, urbano latino",2007.0
79,Kristene Dimarco,spotify:track:2XkTROEhPw2Abzri1F20iL,spotify:artist:0uWNGisbRTdz6E5O3V3Sc8,I Am No Victim,spotify:album:1jamkW0fDJFlcF1wyAejsW,281520,Where His Light Was,"worship, christian",2017.0
25,Donovan,spotify:track:59cm6cC5cJYyS6efV0swbP,spotify:artist:6vLlQYujOujIrm7zAKzEdG,Epistle To Dippy - Single Version,spotify:album:5e5IDfnzjsYXQPnWk6CggM,190000,Donovan's Greatest Hits,"folk rock, psychedelic rock",2010.0
34,Ziggy,spotify:track:6pb2ZTPpwq8ZXUjA44rcQM,spotify:artist:4YNeMA58IPpXjOOUO43kjG,Sex Song,spotify:album:1yfZgVp1uADXX59Q86RDVU,241371,Reloaded,jersey club,2015.0
5,Lil Wayne,spotify:track:4cvQ3kGBLLZQR0o7oUP5qg,spotify:artist:55Aa2cqylxrFIXC767Z865,Let's Do It feat Waka Flocka,spotify:album:3seLEYrsszham3IxskYwt7,87906,Tear Drop Tune Part 3,"rap, hip hop",2010.0
4,Ramones,spotify:track:5Aq9zB9WPvvSv64eZ7Tb1F,spotify:artist:1co4F2pPNH8JjTutZkmgSm,Surf City,spotify:album:17Nd6rUueiqoYVTI0zXx5U,146773,Acid Eaters,"punk, proto-punk",1993.0
31,Wax Tailor,spotify:track:3iE3whxFOHCn3x7IohDBYx,spotify:artist:3qwxSif06Qwzykdln8ZGfG,Street Scent,spotify:album:4GGnKEE9GeKtyo4sCxFT2a,25413,In the Mood for Life,"trip hop, downtempo, electro swing, nu jazz",2009.0
29,Young Dro,spotify:track:2a7BqSL3lXHfjM22Xe54fc,spotify:artist:3ZooCJzNMTLpmJaIRUEorI,"Fdb Remix (feat. French Montana, Trinidad James, T.I. & DJ Drama)",spotify:album:1qgl1pYzEwQYcOoQV0r8on,271830,"We Run This, Vol. 10 (Mixed By Mr. E)","southern hip hop, crunk",2013.0
